Sexo;Provincias;Tasas;Periodo;Total
Ambos sexos;27 Lugo;Tasa de paro de la población;2017T4;11,23
Ambos sexos;27 Lugo;Tasa de paro de la población;2017T3;11,11
Ambos sexos;27 Lugo;Tasa de paro de la población;2017T2;13,44
Ambos sexos;27 Lugo;Tasa de paro de la población;2017T1;14,86
Ambos sexos;27 Lugo;Tasa de paro de la población;2016T4;13,75
Ambos sexos;27 Lugo;Tasa de paro de la población;2016T3;14,04
Ambos sexos;27 Lugo;Tasa de paro de la población;2016T2;14,81
Ambos sexos;27 Lugo;Tasa de paro de la población;2016T1;16,54
Ambos sexos;27 Lugo;Tasa de paro de la población;2015T4;15,85
Ambos sexos;27 Lugo;Tasa de paro de la población;2015T3;14,73
Ambos sexos;27 Lugo;Tasa de paro de la población;2015T2;16,45
Ambos sexos;27 Lugo;Tasa de paro de la población;2015T1;16,80
Ambos sexos;27 Lugo;Tasa de paro de la población;2014T4;16,24
Ambos sexos;27 Lugo;Tasa de paro de la población;2014T3;17,04
Ambos sexos;27 Lugo;Tasa de paro de la población;2014T2;20,65
Ambos sexos;27 Lugo;Tasa de paro de la población;2014T1;21,86
Ambos sexos;27 Lugo;Tasa de paro de la población;2013T4;19,03
Ambos sexos;27 Lugo;Tasa de paro de la población;2013T3;16,79
Ambos sexos;27 Lugo;Tasa de paro de la población;2013T2;19,57
Ambos sexos;27 Lugo;Tasa de paro de la población;2013T1;20,45
Ambos sexos;27 Lugo;Tasa de paro de la población;2012T4;16,73
Ambos sexos;27 Lugo;Tasa de paro de la población;2012T3;15,71
Ambos sexos;27 Lugo;Tasa de paro de la población;2012T2;16,76
Ambos sexos;27 Lugo;Tasa de paro de la población;2012T1;15,24
Ambos sexos;27 Lugo;Tasa de paro de la población;2011T4;12,00
Ambos sexos;27 Lugo;Tasa de paro de la población;2011T3;11,34
Ambos sexos;27 Lugo;Tasa de paro de la población;2011T2;11,16
Ambos sexos;27 Lugo;Tasa de paro de la población;2011T1;13,13
Ambos sexos;27 Lugo;Tasa de paro de la población;2010T4;10,26
Ambos sexos;27 Lugo;Tasa de paro de la población;2010T3;10,18
Ambos sexos;27 Lugo;Tasa de paro de la población;2010T2;11,39
Ambos sexos;27 Lugo;Tasa de paro de la población;2010T1;11,30
Ambos sexos;27 Lugo;Tasa de paro de la población;2009T4;10,31
Ambos sexos;27 Lugo;Tasa de paro de la población;2009T3;8,11
Ambos sexos;27 Lugo;Tasa de paro de la población;2009T2;9,90
Ambos sexos;27 Lugo;Tasa de paro de la población;2009T1;9,30
Ambos sexos;27 Lugo;Tasa de paro de la población;2008T4;6,73
Ambos sexos;27 Lugo;Tasa de paro de la población;2008T3;5,98
Ambos sexos;27 Lugo;Tasa de paro de la población;2008T2;6,22
Ambos sexos;27 Lugo;Tasa de paro de la población;2008T1;6,20
Ambos sexos;27 Lugo;Tasa de paro de la población;2007T4;6,12
Ambos sexos;27 Lugo;Tasa de paro de la población;2007T3;4,66
Ambos sexos;27 Lugo;Tasa de paro de la población;2007T2;4,74
Ambos sexos;27 Lugo;Tasa de paro de la población;2007T1;7,52
Ambos sexos;27 Lugo;Tasa de paro de la población;2006T4;4,66
Ambos sexos;27 Lugo;Tasa de paro de la población;2006T3;6,37
Ambos sexos;27 Lugo;Tasa de paro de la población;2006T2;7,62
Ambos sexos;27 Lugo;Tasa de paro de la población;2006T1;7,61
Ambos sexos;27 Lugo;Tasa de paro de la población;2005T4;7,53
Ambos sexos;27 Lugo;Tasa de paro de la población;2005T3;5,93
Ambos sexos;27 Lugo;Tasa de paro de la población;2005T2;6,35
Ambos sexos;27 Lugo;Tasa de paro de la población;2005T1;7,07
Ambos sexos;27 Lugo;Tasa de paro de la población;2004T4;6,92
Ambos sexos;27 Lugo;Tasa de paro de la población;2004T3;8,98
Ambos sexos;27 Lugo;Tasa de paro de la población;2004T2;9,50
Ambos sexos;27 Lugo;Tasa de paro de la población;2004T1;9,93
Ambos sexos;27 Lugo;Tasa de paro de la población;2003T4;8,61
Ambos sexos;27 Lugo;Tasa de paro de la población;2003T3;5,57
Ambos sexos;27 Lugo;Tasa de paro de la población;2003T2;7,79
Ambos sexos;27 Lugo;Tasa de paro de la población;2003T1;10,60
Ambos sexos;27 Lugo;Tasa de paro de la población;2002T4;8,38
Ambos sexos;27 Lugo;Tasa de paro de la población;2002T3;8,43
Ambos sexos;27 Lugo;Tasa de paro de la población;2002T2;10,45
Ambos sexos;27 Lugo;Tasa de paro de la población;2002T1;9,67
Ambos sexos;28 Madrid;Tasa de paro de la población;2021T2;12,09
Ambos sexos;28 Madrid;Tasa de paro de la población;2021T1;12,15
Ambos sexos;28 Madrid;Tasa de paro de la población;2020T4;13,53
Ambos sexos;28 Madrid;Tasa de paro de la población;2020T3;13,25
Ambos sexos;28 Madrid;Tasa de paro de la población;2020T2;12,61
Ambos sexos;28 Madrid;Tasa de paro de la población;2020T1;10,60
Ambos sexos;28 Madrid;Tasa de paro de la población;2019T4;9,99
Ambos sexos;28 Madrid;Tasa de paro de la población;2019T3;10,26
Ambos sexos;28 Madrid;Tasa de paro de la población;2019T2;10,54
Ambos sexos;28 Madrid;Tasa de paro de la población;2019T1;11,70
Ambos sexos;28 Madrid;Tasa de paro de la población;2018T4;11,54
Ambos sexos;28 Madrid;Tasa de paro de la población;2018T3;11,86
Ambos sexos;28 Madrid;Tasa de paro de la población;2018T2;12,08
Ambos sexos;28 Madrid;Tasa de paro de la población;2018T1;13,40
Ambos sexos;28 Madrid;Tasa de paro de la población;2017T4;13,75
Ambos sexos;28 Madrid;Tasa de paro de la población;2017T3;12,35
Ambos sexos;28 Madrid;Tasa de paro de la población;2017T2;13,04
Ambos sexos;28 Madrid;Tasa de paro de la población;2017T1;14,23
Ambos sexos;28 Madrid;Tasa de paro de la población;2016T4;14,60
Ambos sexos;28 Madrid;Tasa de paro de la población;2016T3;15,19
Ambos sexos;28 Madrid;Tasa de paro de la población;2016T2;16,25
Ambos sexos;28 Madrid;Tasa de paro de la población;2016T1;16,81
Ambos sexos;28 Madrid;Tasa de paro de la población;2015T4;16,51
Ambos sexos;28 Madrid;Tasa de paro de la población;2015T3;16,27
Ambos sexos;28 Madrid;Tasa de paro de la población;2015T2;17,66
Ambos sexos;28 Madrid;Tasa de paro de la población;2015T1;17,79
Ambos sexos;28 Madrid;Tasa de paro de la población;2014T4;18,00
Ambos sexos;28 Madrid;Tasa de paro de la población;2014T3;17,53
Ambos sexos;28 Madrid;Tasa de paro de la población;2014T2;19,03
Ambos sexos;28 Madrid;Tasa de paro de la población;2014T1;20,43
Ambos sexos;28 Madrid;Tasa de paro de la población;2013T4;20,45
Ambos sexos;28 Madrid;Tasa de paro de la población;2013T3;19,41
Ambos sexos;28 Madrid;Tasa de paro de la población;2013T2;19,20
Ambos sexos;28 Madrid;Tasa de paro de la población;2013T1;19,99
Ambos sexos;28 Madrid;Tasa de paro de la población;2012T4;19,32
Ambos sexos;28 Madrid;Tasa de paro de la población;2012T3;18,23
Ambos sexos;28 Madrid;Tasa de paro de la población;2012T2;18,42
Ambos sexos;28 Madrid;Tasa de paro de la población;2012T1;18,15
Ambos sexos;28 Madrid;Tasa de paro de la población;2011T4;17,96
Ambos sexos;28 Madrid;Tasa de paro de la población;2011T3;16,59
Ambos sexos;28 Madrid;Tasa de paro de la población;2011T2;15,62
Ambos sexos;28 Madrid;Tasa de paro de la población;2011T1;15,18
Ambos sexos;28 Madrid;Tasa de paro de la población;2010T4;15,54
Ambos sexos;28 Madrid;Tasa de paro de la población;2010T3;15,76
Ambos sexos;28 Madrid;Tasa de paro de la población;2010T2;16,18
Ambos sexos;28 Madrid;Tasa de paro de la población;2010T1;15,89
Ambos sexos;28 Madrid;Tasa de paro de la población;2009T4;14,48
Ambos sexos;28 Madrid;Tasa de paro de la población;2009T3;14,18
Ambos sexos;28 Madrid;Tasa de paro de la población;2009T2;13,40
Ambos sexos;28 Madrid;Tasa de paro de la población;2009T1;13,36
Ambos sexos;28 Madrid;Tasa de paro de la población;2008T4;10,02
Ambos sexos;28 Madrid;Tasa de paro de la población;2008T3;8,32
Ambos sexos;28 Madrid;Tasa de paro de la población;2008T2;8,67
Ambos sexos;28 Madrid;Tasa de paro de la población;2008T1;7,39
Ambos sexos;28 Madrid;Tasa de paro de la población;2007T4;6,40
Ambos sexos;28 Madrid;Tasa de paro de la población;2007T3;5,97
Ambos sexos;28 Madrid;Tasa de paro de la población;2007T2;6,17
Ambos sexos;28 Madrid;Tasa de paro de la población;2007T1;6,43
Ambos sexos;28 Madrid;Tasa de paro de la población;2006T4;6,46
Ambos sexos;28 Madrid;Tasa de paro de la población;2006T3;5,97
Ambos sexos;28 Madrid;Tasa de paro de la población;2006T2;6,91
Ambos sexos;28 Madrid;Tasa de paro de la población;2006T1;5,87
Ambos sexos;28 Madrid;Tasa de paro de la población;2005T4;5,90
Ambos sexos;28 Madrid;Tasa de paro de la población;2005T3;6,22
Ambos sexos;28 Madrid;Tasa de paro de la población;2005T2;6,96
Ambos sexos;28 Madrid;Tasa de paro de la población;2005T1;8,26
Ambos sexos;28 Madrid;Tasa de paro de la población;2004T4;6,95
Ambos sexos;28 Madrid;Tasa de paro de la población;2004T3;6,49
Ambos sexos;28 Madrid;Tasa de paro de la población;2004T2;6,86
Ambos sexos;28 Madrid;Tasa de paro de la población;2004T1;6,65
Ambos sexos;28 Madrid;Tasa de paro de la población;2003T4;7,16
Ambos sexos;28 Madrid;Tasa de paro de la población;2003T3;7,48
Ambos sexos;28 Madrid;Tasa de paro de la población;2003T2;7,06
Ambos sexos;28 Madrid;Tasa de paro de la población;2003T1;7,77
Ambos sexos;28 Madrid;Tasa de paro de la población;2002T4;6,99
Ambos sexos;28 Madrid;Tasa de paro de la población;2002T3;7,75
Ambos sexos;28 Madrid;Tasa de paro de la población;2002T2;6,96
Ambos sexos;28 Madrid;Tasa de paro de la población;2002T1;7,49
Ambos sexos;29 Málaga;Tasa de paro de la población;2021T2;19,08
Ambos sexos;29 Málaga;Tasa de paro de la población;2021T1;22,42
Ambos sexos;29 Málaga;Tasa de paro de la población;2020T4;19,32
Ambos sexos;29 Málaga;Tasa de paro de la población;2020T3;22,60
Ambos sexos;29 Málaga;Tasa de paro de la población;2020T2;20,06
Ambos sexos;29 Málaga;Tasa de paro de la población;2020T1;19,40
Ambos sexos;29 Málaga;Tasa de paro de la población;2019T4;17,75
Ambos sexos;29 Málaga;Tasa de paro de la población;2019T3;18,09
Ambos sexos;29 Málaga;Tasa de paro de la población;2019T2;17,27
Ambos sexos;29 Málaga;Tasa de paro de la población;2019T1;17,46
Ambos sexos;29 Málaga;Tasa de paro de la población;2018T4;16,56
Ambos sexos;29 Málaga;Tasa de paro de la población;2018T3;17,88
Ambos sexos;29 Málaga;Tasa de paro de la población;2018T2;20,21
Ambos sexos;29 Málaga;Tasa de paro de la población;2018T1;22,11
Ambos sexos;29 Málaga;Tasa de paro de la población;2017T4;20,73
Ambos sexos;29 Málaga;Tasa de paro de la población;2017T3;20,88
Ambos sexos;29 Málaga;Tasa de paro de la población;2017T2;21,94
Ambos sexos;29 Málaga;Tasa de paro de la población;2017T1;26,20
Ambos sexos;29 Málaga;Tasa de paro de la población;2016T4;25,00
Ambos sexos;29 Málaga;Tasa de paro de la población;2016T3;25,26
Ambos sexos;29 Málaga;Tasa de paro de la población;2016T2;25,94
Ambos sexos;29 Málaga;Tasa de paro de la población;2016T1;28,03
Ambos sexos;29 Málaga;Tasa de paro de la población;2015T4;26,98
Ambos sexos;29 Málaga;Tasa de paro de la población;2015T3;28,97
Ambos sexos;29 Málaga;Tasa de paro de la población;2015T2;29,95
Ambos sexos;29 Málaga;Tasa de paro de la población;2015T1;32,37
Ambos sexos;29 Málaga;Tasa de paro de la población;2014T4;30,86
Ambos sexos;29 Málaga;Tasa de paro de la población;2014T3;30,44
Ambos sexos;29 Málaga;Tasa de paro de la población;2014T2;32,69
Ambos sexos;29 Málaga;Tasa de paro de la población;2014T1;36,52
Ambos sexos;29 Málaga;Tasa de paro de la población;2013T4;36,20
Ambos sexos;29 Málaga;Tasa de paro de la población;2013T3;34,34
Ambos sexos;29 Málaga;Tasa de paro de la población;2013T2;35,73
Ambos sexos;29 Málaga;Tasa de paro de la población;2013T1;36,67
Ambos sexos;29 Málaga;Tasa de paro de la población;2012T4;35,50
Ambos sexos;29 Málaga;Tasa de paro de la población;2012T3;33,21
Ambos sexos;29 Málaga;Tasa de paro de la población;2012T2;34,32
Ambos sexos;29 Málaga;Tasa de paro de la población;2012T1;34,12
Ambos sexos;29 Málaga;Tasa de paro de la población;2011T4;31,30
Ambos sexos;29 Málaga;Tasa de paro de la población;2011T3;29,83
Ambos sexos;29 Málaga;Tasa de paro de la población;2011T2;29,40
Ambos sexos;29 Málaga;Tasa de paro de la población;2011T1;32,03
Ambos sexos;29 Málaga;Tasa de paro de la población;2010T4;30,12
Ambos sexos;29 Málaga;Tasa de paro de la población;2010T3;27,80
Ambos sexos;29 Málaga;Tasa de paro de la población;2010T2;28,84
Ambos sexos;29 Málaga;Tasa de paro de la población;2010T1;29,73
Ambos sexos;29 Málaga;Tasa de paro de la población;2009T4;27,37
Ambos sexos;29 Málaga;Tasa de paro de la población;2009T3;23,04
Ambos sexos;29 Málaga;Tasa de paro de la población;2009T2;27,33
Ambos sexos;29 Málaga;Tasa de paro de la población;2009T1;26,83
Ambos sexos;29 Málaga;Tasa de paro de la población;2008T4;23,37
Ambos sexos;29 Málaga;Tasa de paro de la población;2008T3;17,82
Ambos sexos;29 Málaga;Tasa de paro de la población;2008T2;16,08
Ambos sexos;29 Málaga;Tasa de paro de la población;2008T1;15,44
Ambos sexos;29 Málaga;Tasa de paro de la población;2007T4;12,36
Ambos sexos;29 Málaga;Tasa de paro de la población;2007T3;10,40
Ambos sexos;29 Málaga;Tasa de paro de la población;2007T2;10,18
Ambos sexos;29 Málaga;Tasa de paro de la población;2007T1;10,40
Ambos sexos;29 Málaga;Tasa de paro de la población;2006T4;10,36
Ambos sexos;29 Málaga;Tasa de paro de la población;2006T3;10,81
Ambos sexos;29 Málaga;Tasa de paro de la población;2006T2;10,59
Ambos sexos;29 Málaga;Tasa de paro de la población;2006T1;12,32
Ambos sexos;29 Málaga;Tasa de paro de la población;2005T4;11,06
Ambos sexos;29 Málaga;Tasa de paro de la población;2005T3;9,86
Ambos sexos;29 Málaga;Tasa de paro de la población;2005T2;12,80
Ambos sexos;29 Málaga;Tasa de paro de la población;2005T1;12,52
Ambos sexos;29 Málaga;Tasa de paro de la población;2004T4;13,25
Ambos sexos;29 Málaga;Tasa de paro de la población;2004T3;13,95
Ambos sexos;29 Málaga;Tasa de paro de la población;2004T2;15,89
Ambos sexos;29 Málaga;Tasa de paro de la población;2004T1;16,85
Ambos sexos;29 Málaga;Tasa de paro de la población;2003T4;17,21
Ambos sexos;29 Málaga;Tasa de paro de la población;2003T3;15,89
Ambos sexos;29 Málaga;Tasa de paro de la población;2003T2;15,17
Ambos sexos;29 Málaga;Tasa de paro de la población;2003T1;16,70
Ambos sexos;29 Málaga;Tasa de paro de la población;2002T4;16,77
Ambos sexos;29 Málaga;Tasa de paro de la población;2002T3;14,45
Ambos sexos;29 Málaga;Tasa de paro de la población;2002T2;13,54
Ambos sexos;29 Málaga;Tasa de paro de la población;2002T1;14,88
Ambos sexos;30 Murcia;Tasa de paro de la población;2021T2;13,15
Ambos sexos;30 Murcia;Tasa de paro de la población;2021T1;16,42
Ambos sexos;30 Murcia;Tasa de paro de la población;2020T4;15,39
Ambos sexos;30 Murcia;Tasa de paro de la población;2020T3;17,21
Ambos sexos;30 Murcia;Tasa de paro de la población;2020T2;15,62
Ambos sexos;30 Murcia;Tasa de paro de la población;2020T1;16,46
Ambos sexos;30 Murcia;Tasa de paro de la población;2019T4;16,08
Ambos sexos;30 Murcia;Tasa de paro de la población;2019T3;14,16
Ambos sexos;30 Murcia;Tasa de paro de la población;2019T2;13,36
Ambos sexos;30 Murcia;Tasa de paro de la población;2019T1;15,12
Ambos sexos;30 Murcia;Tasa de paro de la población;2018T4;15,83
Ambos sexos;30 Murcia;Tasa de paro de la población;2018T3;16,33
Ambos sexos;30 Murcia;Tasa de paro de la población;2018T2;16,29
Ambos sexos;30 Murcia;Tasa de paro de la población;2018T1;18,60
Ambos sexos;30 Murcia;Tasa de paro de la población;2017T4;17,21
Ambos sexos;30 Murcia;Tasa de paro de la población;2017T3;18,11
Ambos sexos;30 Murcia;Tasa de paro de la población;2017T2;17,47
Ambos sexos;30 Murcia;Tasa de paro de la población;2017T1;19,34
Ambos sexos;30 Murcia;Tasa de paro de la población;2016T4;18,58
Ambos sexos;30 Murcia;Tasa de paro de la población;2016T3;19,75
Ambos sexos;30 Murcia;Tasa de paro de la población;2016T2;18,70
Ambos sexos;30 Murcia;Tasa de paro de la población;2016T1;22,10
Ambos sexos;30 Murcia;Tasa de paro de la población;2015T4;23,51
Ambos sexos;30 Murcia;Tasa de paro de la población;2015T3;23,49
Ambos sexos;30 Murcia;Tasa de paro de la población;2015T2;24,77
Ambos sexos;30 Murcia;Tasa de paro de la población;2015T1;26,69
Ambos sexos;30 Murcia;Tasa de paro de la población;2014T4;27,26
Ambos sexos;30 Murcia;Tasa de paro de la población;2014T3;26,25
Ambos sexos;30 Murcia;Tasa de paro de la población;2014T2;25,12
Ambos sexos;30 Murcia;Tasa de paro de la población;2014T1;27,71
Ambos sexos;30 Murcia;Tasa de paro de la población;2013T4;28,50
Ambos sexos;30 Murcia;Tasa de paro de la población;2013T3;28,72
Ambos sexos;30 Murcia;Tasa de paro de la población;2013T2;28,79
Ambos sexos;30 Murcia;Tasa de paro de la población;2013T1;29,91
Ambos sexos;30 Murcia;Tasa de paro de la población;2012T4;29,37
Ambos sexos;30 Murcia;Tasa de paro de la población;2012T3;28,34
Ambos sexos;30 Murcia;Tasa de paro de la población;2012T2;26,07
Ambos sexos;30 Murcia;Tasa de paro de la población;2012T1;26,68
Ambos sexos;30 Murcia;Tasa de paro de la población;2011T4;26,31
Ambos sexos;30 Murcia;Tasa de paro de la población;2011T3;24,11
Ambos sexos;30 Murcia;Tasa de paro de la población;2011T2;23,97
Ambos sexos;30 Murcia;Tasa de paro de la población;2011T1;25,55
Ambos sexos;30 Murcia;Tasa de paro de la población;2010T4;24,45
Ambos sexos;30 Murcia;Tasa de paro de la población;2010T3;23,44
Ambos sexos;30 Murcia;Tasa de paro de la población;2010T2;20,86
Ambos sexos;30 Murcia;Tasa de paro de la población;2010T1;22,70
Ambos sexos;30 Murcia;Tasa de paro de la población;2009T4;21,84
Ambos sexos;30 Murcia;Tasa de paro de la población;2009T3;20,55
Ambos sexos;30 Murcia;Tasa de paro de la población;2009T2;19,93
Ambos sexos;30 Murcia;Tasa de paro de la población;2009T1;18,99
Ambos sexos;30 Murcia;Tasa de paro de la población;2008T4;15,29
Ambos sexos;30 Murcia;Tasa de paro de la población;2008T3;13,75
Ambos sexos;30 Murcia;Tasa de paro de la población;2008T2;11,30
Ambos sexos;30 Murcia;Tasa de paro de la población;2008T1;9,38
Ambos sexos;30 Murcia;Tasa de paro de la población;2007T4;8,25
Ambos sexos;30 Murcia;Tasa de paro de la población;2007T3;8,21
Ambos sexos;30 Murcia;Tasa de paro de la población;2007T2;6,49
Ambos sexos;30 Murcia;Tasa de paro de la población;2007T1;7,21
Ambos sexos;30 Murcia;Tasa de paro de la población;2006T4;7,85
Ambos sexos;30 Murcia;Tasa de paro de la población;2006T3;7,88
Ambos sexos;30 Murcia;Tasa de paro de la población;2006T2;8,03
Ambos sexos;30 Murcia;Tasa de paro de la población;2006T1;7,75
Ambos sexos;30 Murcia;Tasa de paro de la población;2005T4;7,43
Ambos sexos;30 Murcia;Tasa de paro de la población;2005T3;7,65
